,o_id,o_customer_id,o_order_number,o_currency,o_subtotal,o_tax,o_shipping,o_total,o_shipping_carrier,o_shipping_method,o_payment_status,o_payment_date,o_payment_type,o_payment_amount,o_payment_id,o_payment_code,o_status,o_placed_date,o_updated_date,o_shipped_date,o_customer_type
151,620,153,620,USD,110.58,0.0,19.41,129.99,fedex,11Ground,3.0,1400701251,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1400701251,1438868410,1401225228,0.0
152,623,154,623,USD,12.46,4.859279839268475,9.95,22.41,fedex,11Ground,3.0,1400727027,authorize.net,22.41,6194472342.0,8915.0,1,1400727027,1438868410,1401214277,0.0
153,624,155,624,USD,220.01,0.0,9.95,229.96,fedex,11Ground,3.0,1400734057,authorize.net,229.96,6194597330.0,21320.0,1,1400734057,1438868410,1401235006,0.0
154,624,155,624,USD,220.01,0.0,9.95,229.96,fedex,11Ground,3.0,1400734057,authorize.net,229.96,6194597330.0,21320.0,1,1400734057,1438868410,1401235006,0.0
155,624,155,624,USD,220.01,0.0,9.95,229.96,fedex,11Ground,3.0,1400734057,authorize.net,229.96,6194597330.0,21320.0,1,1400734057,1438868410,1401235006,0.0
156,625,156,625,USD,56.23,4.859279839268475,9.95,66.18,fedex,11Ground,3.0,1400735588,authorize.net,66.18,6194630319.0,9311.0,1,1400735588,1438868410,1401221545,0.0
157,629,157,629,USD,116.99,8.19,0.0,143.37,fedex,11Ground,3.0,1400778934,authorize.net,143.37,3285178019195.542,132578.05607205114,1,1400778934,1438868410,1401221541,0.0
158,634,159,634,USD,116.99,0.0,17.0,133.99,fedex,11Ground,3.0,1400850578,authorize.net,133.99,3285178019195.542,132578.05607205114,1,1400850578,1438868410,1401234880,0.0
159,650,160,650,USD,110.58,0.0,19.41,129.99,fedex,11Ground,0.0,1443103868,authorize.net,134.8422629310345,3285178019195.542,132578.05607205114,1,1401054653,1438868410,1401215356,0.0
160,652,161,652,USD,110.58,0.0,19.41,129.99,fedex,11Ground,3.0,1401054857,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1401054857,1438868410,1401221556,0.0
161,653,162,653,USD,110.58,0.0,19.41,129.99,fedex,11Ground,3.0,1401054973,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1401054973,1438868410,1401214360,0.0
162,654,163,654,USD,55.89,0.0,4.531500284465332,55.89,ups,1Free Shipping,3.0,1401055083,authorize.net,55.89,3285178019195.542,132578.05607205114,1,1401055083,1438868410,1401207987,0.0
163,655,164,655,USD,24.4,0.0,8.59,32.99,fedex,11Ground,3.0,1401055234,authorize.net,32.99,3285178019195.542,132578.05607205114,1,1401055234,1438868410,1401218936,0.0
164,656,166,656,USD,20.77,0.0,9.95,30.72,fedex,11Ground,3.0,1401123678,authorize.net,30.72,6204149814.0,20117.0,1,1401123678,1438868410,1401214441,0.0
165,664,167,664,USD,63.99,0.0,0.5,64.49,manual,0Free Shipping,3.0,1401281372,authorize.net,64.49,3285178019195.542,132578.05607205114,1,1401281372,1438868410,1401366121,0.0
166,669,168,669,USD,25.01,4.859279839268475,9.95,34.96,fedex,11Ground,3.0,1401393142,authorize.net,34.96,6213073542.0,5524.0,1,1401393142,1438868410,1401470715,0.0
167,674,169,674,USD,88.67,0.0,4.531500284465332,86.99,ups,1Free Shipping,3.0,1401470254,authorize.net,86.99,3285178019195.542,132578.05607205114,12,1401470254,1438868410,1401639661,0.0
168,675,170,675,USD,74.99,4.859279839268475,9.95,84.94,fedex,11Ground,3.0,1401474072,paypal,84.94,0.0,132578.05607205114,1,1401474072,1438868410,1401732608,0.0
169,678,171,678,USD,290.99,0.0,9.95,300.94,fedex,11Ground,3.0,1401560417,authorize.net,300.94,6218127556.0,25061.0,1,1401560417,1438868410,1401725224,0.0
170,685,172,685,USD,24.4,0.0,9.95,33.99,fedex,11Ground,3.0,1401638724,authorize.net,33.99,3285178019195.542,132578.05607205114,1,1401638724,1438868410,1401732609,0.0
171,686,173,686,USD,24.4,0.0,9.95,33.99,fedex,11Ground,3.0,1401638836,authorize.net,33.99,3285178019195.542,132578.05607205114,1,1401638836,1438868410,1401726313,0.0
172,842,173,842,USD,24.4,0.0,9.95,33.99,fedex,11Ground,3.0,1402927862,authorize.net,33.99,3285178019195.542,132578.05607205114,1,1402927862,1438868410,1402932307,0.0
173,687,174,687,USD,26.09,0.0,4.531500284465332,22.66,ups,1Free Shipping,3.0,1401638956,authorize.net,22.66,3285178019195.542,132578.05607205114,1,1401638956,1438868410,1401804290,0.0
174,688,175,688,USD,113.39,0.0,9.95,116.3,fedex,11Ground,3.0,1401639242,authorize.net,116.3,3285178019195.542,132578.05607205114,1,1401639242,1438868410,1401748040,0.0
175,692,176,692,USD,26.09,0.0,4.531500284465332,22.66,ups,1Free Shipping,3.0,1401714945,authorize.net,22.66,3285178019195.542,132578.05607205114,1,1401714945,1438868410,1401804374,0.0
176,696,177,696,USD,116.99,0.0,9.95,133.99,fedex,11Ground,3.0,1401723401,authorize.net,133.99,3285178019195.542,132578.05607205114,1,1401723401,1438868410,1401740097,0.0
177,743,179,743,USD,221.25,0.0,0.0,221.25,fedex,11Ground,3.0,1402099576,authorize.net,221.25,6237130865.0,8557.0,1,1402099576,1438868410,1402344710,0.0
178,761,181,761,USD,107.72,0.0,9.95,117.67,fedex,11Ground,3.0,1402275828,authorize.net,117.67,6240661344.0,26590.0,1,1402275828,1438868410,1402334731,0.0
179,766,182,766,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1402316789,Credit Card,132.99,3285178019195.542,132578.05607205114,1,1402316684,1438868410,1402352175,0.0
180,767,183,767,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1402316774,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1402316774,1438868410,1402345706,0.0
181,768,184,768,USD,129.0,0.0,0.99,129.99,fedex,11Ground,3.0,1402316900,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1402316900,1438868410,1402342076,0.0
182,769,185,769,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1402317024,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1402317024,1438868410,1402342162,0.0
183,926,185,926,USD,233.98,0.0,9.95,265.98,fedex,11Ground,3.0,1403793308,authorize.net,265.98,3285178019195.542,132578.05607205114,1,1403793308,1438868410,1403807201,0.0
184,770,186,770,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1402317138,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1402317138,1438868410,1402330217,0.0
185,771,187,771,USD,110.58,0.0,9.95,129.99,fedex,11Ground,3.0,1402317281,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1402317281,1438868410,1402334729,0.0
186,809,188,809,USD,74.25,0.0,9.95,84.2,fedex,11Ground,3.0,1402507786,authorize.net,84.2,6248295285.0,5.0,1,1402507786,1438868410,1402943289,0.0
187,795,190,795,USD,8.92,0.79,9.95,19.66,fedex,11Ground,3.0,1402420386,authorize.net,19.66,6245286877.0,9244.0,1,1402420386,1438868410,1402586780,0.0
188,802,192,802,USD,31.06,4.859279839268475,9.95,41.01,fedex,11Ground,3.0,1402452289,authorize.net,41.01,6246781585.0,270664.0,1,1402452289,1438868410,1402612030,0.0
189,818,193,818,USD,24.4,0.0,9.95,32.99,fedex,11Ground,3.0,1402595512,authorize.net,32.99,3285178019195.542,132578.05607205114,1,1402595512,1438868410,1402616249,0.0
190,819,194,819,USD,44.85,0.0,4.531500284465332,44.85,ups,1Free Shipping,3.0,1402605054,authorize.net,44.85,6251749847.0,1247.0,1,1402605054,1438868410,1402849445,0.0
191,823,195,823,USD,24.92,4.859279839268475,9.95,34.87,fedex,11Ground,3.0,1402620707,paypal,34.87,0.0,132578.05607205114,1,1402620707,1438868410,1402683961,0.0
192,839,196,839,USD,14.63,4.859279839268475,9.95,24.58,fedex,11Ground,3.0,1402897532,authorize.net,24.58,6259406045.0,364.0,1,1402897532,1438868410,1402943292,0.0
193,840,197,840,USD,88.4,0.0,9.95,98.35,fedex,11Ground,3.0,1402898324,authorize.net,98.35,6259415103.0,5416.0,1,1402898324,1438868410,1402956637,0.0
194,843,198,843,USD,24.4,0.0,9.95,32.99,fedex,11Ground,3.0,1402928001,authorize.net,32.99,3285178019195.542,132578.05607205114,1,1402928001,1438868410,1402954061,0.0
195,844,199,844,USD,114.99,0.0,4.531500284465332,114.99,ups,1Free Shipping,3.0,1402929270,authorize.net,114.99,6260221319.0,105044.0,1,1402929270,1438868410,1403011923,0.0
196,848,200,848,USD,51.2,4.859279839268475,9.95,58.59,fedex,11Ground,3.0,1402937423,paypal,58.59,3.0,132578.05607205114,1,1402937423,1438868410,1403024797,0.0
197,856,201,856,USD,40.6,4.859279839268475,9.95,50.55,fedex,11Ground,0.0,1443103868,authorize.net,134.8422629310345,3285178019195.542,132578.05607205114,1,1403013910,1438868410,1403048464,0.0
198,859,202,859,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1403028695,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1403028695,1438868410,1403103911,0.0
199,871,203,871,USD,742.0,0.0,4.531500284465332,742.0,ups,1Free Shipping,3.0,1403121061,authorize.net,742.0,6267351823.0,1859.0,1,1403121061,1438868410,1403190728,0.0
200,874,204,874,USD,41.4,3.68,9.95,55.03,fedex,11Ground,3.0,1403201544,authorize.net,55.03,6269843515.0,6781.0,1,1403201451,1438868410,1403276732,0.0
201,1793,204,1793,USD,41.4,3.68,9.95,55.03,fedex,11Ground,3.0,1411571217,authorize.net,55.03,6522655928.0,9770.0,1,1411571217,1438868410,1411578481,0.0
202,2781,204,2781,USD,42.78,3.8,9.95,56.53,fedex,11Ground,3.0,1419004410,authorize.net,56.53,6772288266.0,9961.0,1,1419004410,1438868410,1419278977,0.0
203,3992,204,3992,USD,42.78,3.74,9.95,56.55,fedex,11Ground,3.0,1428931597,authorize.net,56.53,7087774909.0,9193.0,1,1428931597,1438868410,1428952347,0.0
204,879,205,879,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1403281175,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1403281175,1438868410,1403302575,0.0
205,880,206,880,USD,31.9,4.859279839268475,9.95,41.85,fedex,11Ground,3.0,1403285011,authorize.net,41.85,6272673679.0,9979.0,1,1403285011,1438868410,1403550469,0.0
206,903,207,903,USD,77.99,0.0,0.0,77.99,ups,1Free Shipping,3.0,1403541867,authorize.net,77.99,6278699236.0,11324.0,1,1403541867,1438868410,1403613287,0.0
207,927,208,927,USD,41.3,0.0,4.531500284465332,35.0,ups,1Free Shipping,3.0,1403794757,authorize.net,35.0,3285178019195.542,132578.05607205114,1,1403794757,1438868410,1403879451,0.0
208,930,209,930,USD,129.0,0.0,9.95,125.0,fedex,11Ground,3.0,1403798205,authorize.net,125.0,3285178019195.542,132578.05607205114,1,1403798205,1438868410,1403803555,0.0
209,932,210,932,USD,63.99,0.0,4.531500284465332,64.49,ups,1Free Shipping,3.0,1403817643,authorize.net,64.49,3285178019195.542,132578.05607205114,1,1403817643,1438868410,1403879421,0.0
210,937,212,937,USD,335.74,23.5,0.0,359.24,fedex,11Ground,3.0,1403989716,authorize.net,359.24,6293096451.0,105711.0,1,1403989716,1438868410,1404162720,0.0
211,937,212,937,USD,335.74,23.5,0.0,359.24,fedex,11Ground,3.0,1403989716,authorize.net,359.24,6293096451.0,105711.0,1,1403989716,1438868410,1404162720,0.0
212,937,212,937,USD,335.74,23.5,0.0,359.24,fedex,11Ground,3.0,1403989716,authorize.net,359.24,6293096451.0,105711.0,1,1403989716,1438868410,1404162720,0.0
213,941,213,941,USD,154.58,0.0,0.0,154.58,fedex,11Ground,3.0,1404022758,authorize.net,154.58,6293674475.0,143062.0,1,1404022758,1438868410,1404174286,0.0
214,941,213,941,USD,154.58,0.0,0.0,154.58,fedex,11Ground,3.0,1404022758,authorize.net,154.58,6293674475.0,143062.0,1,1404022758,1438868410,1404174286,0.0
215,941,213,941,USD,154.58,0.0,0.0,154.58,fedex,11Ground,3.0,1404022758,authorize.net,154.58,6293674475.0,143062.0,1,1404022758,1438868410,1404174286,0.0
216,941,213,941,USD,154.58,0.0,0.0,154.58,fedex,11Ground,3.0,1404022758,authorize.net,154.58,6293674475.0,143062.0,1,1404022758,1438868410,1404174286,0.0
217,941,213,941,USD,154.58,0.0,0.0,154.58,fedex,11Ground,3.0,1404022758,authorize.net,154.58,6293674475.0,143062.0,1,1404022758,1438868410,1404174286,0.0
218,941,213,941,USD,154.58,0.0,0.0,154.58,fedex,11Ground,3.0,1404022758,authorize.net,154.58,6293674475.0,143062.0,1,1404022758,1438868410,1404174286,0.0
219,1811,213,1811,USD,53.39,4.859279839268475,9.95,60.67,fedex,11Ground,3.0,1412023556,paypal,60.67,79.0,132578.05607205114,1,1412023556,1438868410,1412040222,0.0
220,1811,213,1811,USD,53.39,4.859279839268475,9.95,60.67,fedex,11Ground,3.0,1412023556,paypal,60.67,79.0,132578.05607205114,1,1412023556,1438868410,1412040222,0.0
221,3044,213,3044,USD,98.7,0.0,9.95,108.65,fedex,11Ground,3.0,1420530548,authorize.net,108.65,6814328456.0,148071.0,1,1420530548,1438868410,1420582554,0.0
222,942,214,942,USD,24.92,4.859279839268475,9.95,34.87,fedex,11Ground,3.0,1404055280,authorize.net,34.87,6294068380.0,780777.0,1,1404055280,1438868410,1404156461,0.0
223,947,215,947,USD,37.38,4.859279839268475,9.95,47.33,fedex,11Ground,3.0,1404108463,paypal,47.33,5.0,132578.05607205114,1,1404108463,1438868410,1404155275,0.0
224,948,216,948,USD,116.99,0.0,9.95,132.99,fedex,11Ground,3.0,1404138271,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1404138271,1438868410,1404155417,0.0
225,994,222,994,USD,40.26,0.0,9.95,50.21,fedex,11Ground,3.0,1404753783,authorize.net,50.21,6314827547.0,849956.0,1,1404753783,1438868410,1405126921,0.0
226,965,218,965,USD,1548.06,0.0,0.0,1647.06,manual,1Free Shipping,3.0,1404309166,authorize.net,1548.06,6303181136.0,187371.0,1,1404309166,1438868410,1404485649,0.0
227,965,218,965,USD,1548.06,0.0,0.0,1647.06,manual,1Free Shipping,3.0,1404309166,authorize.net,1548.06,6303181136.0,187371.0,1,1404309166,1438868410,1404485649,0.0
228,973,219,973,USD,57.2,0.0,9.95,67.15,fedex,11Ground,3.0,1404364295,authorize.net,67.15,6305376910.0,4117.0,1,1404364295,1438868410,1404396543,0.0
229,976,220,976,USD,158.0,0.0,9.95,158.0,fedex,11Ground,3.0,1404413306,authorize.net,158.0,6307184780.0,134826.0,1,1404413306,1438868410,1404768574,0.0
230,982,221,982,USD,24.4,0.0,9.95,32.99,fedex,11Ground,3.0,1404477750,authorize.net,32.99,3285178019195.542,132578.05607205114,1,1404477750,1438868410,1404779852,0.0
231,1007,223,1007,USD,25.13,0.0,0.0,25.13,ups,1Free Shipping,3.0,1404829681,authorize.net,25.13,6317271832.0,548349.0,1,1404829681,1438868410,1404920705,0.0
232,1009,224,1009,USD,171.25,14.92,9.95,192.94,fedex,11Ground,3.0,1404830441,authorize.net,192.94,3285178019195.542,132578.05607205114,1,1404830441,1438868410,1404842984,0.0
233,1010,225,1010,USD,51.2,0.0,9.95,65.13,fedex,11Ground,3.0,1404830565,authorize.net,65.13,3285178019195.542,132578.05607205114,1,1404830565,1438868410,1404840361,0.0
234,1013,226,1013,USD,39.9,0.0,9.95,49.85,fedex,11Ground,3.0,1404847919,authorize.net,49.85,6318287713.0,10263.0,1,1404847919,1438868410,1404856695,0.0
235,1019,228,1019,USD,24.4,0.0,9.95,33.99,fedex,11Ground,3.0,1404916828,authorize.net,33.99,3285178019195.542,132578.05607205114,1,1404916828,1438868410,1404937767,0.0
236,1093,234,1093,USD,106.18,0.0,9.95,116.13,fedex,11Ground,3.0,1405634633,authorize.net,116.13,6342461357.0,5313.0,1,1405634633,1438868410,1405708015,0.0
237,1027,229,1027,USD,70.15,0.0,9.95,80.1,fedex,11Ground,3.0,1404999010,authorize.net,80.1,6322756540.0,3598.0,1,1404999010,1438868410,1405029645,0.0
238,1027,229,1027,USD,70.15,0.0,9.95,80.1,fedex,11Ground,3.0,1404999010,authorize.net,80.1,6322756540.0,3598.0,1,1404999010,1438868410,1405029645,0.0
239,1028,230,1028,USD,24.4,0.0,9.95,32.99,fedex,11Ground,3.0,1405001216,authorize.net,32.99,3285178019195.542,132578.05607205114,1,1405001216,1438868410,1405019518,0.0
240,1037,231,1037,USD,129.0,0.0,9.95,129.99,fedex,11Ground,3.0,1405083831,authorize.net,129.99,3285178019195.542,132578.05607205114,1,1405083831,1438868410,1405098622,0.0
241,1039,232,1039,USD,168.0,4.859279839268475,9.95,177.95,fedex,11Ground,3.0,1405090810,paypal,177.95,6.0,132578.05607205114,1,1405090810,1438868410,1405109566,0.0
242,1062,233,1062,USD,63.99,0.0,0.0,64.49,ups,1Free Shipping,3.0,1405346577,authorize.net,64.49,3285178019195.542,132578.05607205114,1,1405346577,1438868410,1405431798,0.0
243,1108,236,1108,USD,13.62,0.95,9.95,24.52,fedex,11Ground,3.0,1405801200,paypal,24.52,0.0,132578.05607205114,1,1405801200,1438868410,1405966185,0.0
244,1120,238,1120,USD,12.79,0.0,9.95,22.74,fedex,11Ground,3.0,1405953661,authorize.net,22.74,6350206451.0,797894.0,1,1405953661,1438868410,1405977066,0.0
245,1121,239,1121,USD,171.25,4.859279839268475,9.95,177.33,fedex,11Ground,3.0,1405957975,authorize.net,177.33,3285178019195.542,132578.05607205114,1,1405957975,1438868410,1405979524,0.0
246,1124,240,1124,USD,54.58,0.0,9.95,64.53,fedex,11Ground,3.0,1405965975,authorize.net,64.53,6350983333.0,8484.0,1,1405965975,1438868410,1406045381,0.0
247,1126,242,1126,USD,105.85,4.859279839268475,9.95,115.8,fedex,11Ground,3.0,1405976397,authorize.net,115.8,6351654258.0,8766.0,1,1405976397,1438868410,1406080645,0.0
248,4542,242,4542,USD,105.85,4.859279839268475,9.95,115.8,fedex,11Ground,3.0,1434295333,authorize.net,115.8,7260788739.0,1491.0,1,1434295333,1440535061,1434400124,0.0
249,1716,242,1716,USD,105.85,0.0,9.95,115.8,fedex,11Ground,3.0,1410917035,authorize.net,115.8,6503600941.0,748.0,1,1410917035,1438868410,1410978470,0.0
250,2833,242,2833,USD,105.85,4.859279839268475,9.95,115.8,fedex,11Ground,3.0,1419217229,authorize.net,115.8,6778147330.0,955.0,1,1419217229,1438868410,1419299520,0.0
251,3470,242,3470,USD,105.85,4.859279839268475,9.95,115.8,fedex,11Ground,3.0,1423353487,authorize.net,115.8,6904984968.0,4307.0,1,1423353487,1438868410,1423533099,0.0
252,5301,242,5301,USD,105.85,0.0,0.0,105.85,fedex,11Ground,3.0,1438529258,authorize.net,105.85,7403750199.0,290.0,1,1438529258,1439323966,1438640896,0.0
253,6787,242,6787,USD,115.93,0.0,0.0,104.34,fedex,11Ground,3.0,1443390599,authorize.net,104.34,7561961249.0,2724.0,1,1443374690,1444323532,1443486540,0.0
254,9420,242,9420,USD,115.93,0.0,9.95,125.88,fedex,11Ground,3.0,1449425277,authorize.net,125.88,7775240470.0,670.0,1,1449425277,1450213227,1449531392,0.0
255,15825,242,15825,USD,115.93,0.0,0.0,115.93,fedex,11Ground,3.0,1461088383,authorize.net,115.93,8331376254.0,9195.0,1,1461088383,1461173824,1461170027,0.0
256,1132,243,1132,USD,34.99,0.0,0.0,29.89,ups,1Free Shipping,3.0,1406048891,authorize.net,29.89,3285178019195.542,132578.05607205114,1,1406048891,1438868410,1406124190,0.0
257,1136,244,1136,USD,12.1,0.0,9.95,22.05,fedex,11Ground,3.0,1406057595,authorize.net,22.05,6354189520.0,9495.0,1,1406057595,1438868410,1406147508,0.0
258,1137,245,1137,USD,55.89,0.0,0.0,55.89,ups,1Free Shipping,3.0,1406062146,authorize.net,55.89,3285178019195.542,132578.05607205114,1,1406062146,1438868410,1407439312,0.0
259,1140,246,1140,USD,39.89,0.0,9.95,49.84,fedex,11Ground,3.0,1406073754,authorize.net,49.84,6354884654.0,33161.0,1,1406073754,1438868410,1406142514,0.0
260,1155,247,1155,USD,34.99,4.859279839268475,9.95,44.94,fedex,11Ground,3.0,1406216674,paypal,44.94,9.0,132578.05607205114,1,1406216674,1438868410,1406230174,0.0
261,1605,247,1605,USD,34.99,4.859279839268475,9.95,44.94,fedex,11Ground,3.0,1409943583,paypal,44.94,0.0,132578.05607205114,1,1409943583,1438868410,1410209595,0.0
262,3366,247,3366,USD,34.99,4.859279839268475,9.95,44.94,fedex,11Ground,3.0,1422632433,paypal,44.94,8.0,132578.05607205114,1,1422632433,1438868410,1422653493,0.0
263,5040,247,5040,USD,34.99,0.0,9.95,44.94,manual,0Standard Shipping,3.0,1437070319,paypal,44.94,2.0,132578.05607205114,1,1437070319,1440535884,1437154455,0.0
264,1146,248,1146,USD,158.0,4.859279839268475,9.95,167.95,fedex,11Ground,3.0,1406141682,authorize.net,167.95,6356756966.0,23189.0,1,1406141682,1438868410,1406214353,0.0
265,1149,249,1149,USD,63.99,0.0,0.0,64.49,ups,1Free Shipping,3.0,1406207063,authorize.net,64.49,3285178019195.542,132578.05607205114,1,1406207063,1438868410,1406296521,0.0
266,1153,250,1153,USD,116.99,4.859279839268475,9.95,132.99,fedex,11Ground,3.0,1406215778,authorize.net,132.99,3285178019195.542,132578.05607205114,1,1406215778,1438868410,1406834823,0.0
267,1154,251,1154,USD,17.75,0.0,0.0,17.75,ups,1Free Shipping,3.0,1406216605,authorize.net,17.75,6358827025.0,114325.0,1,1406216605,1438868410,1406296559,0.0
268,1156,252,1156,USD,50.78,0.0,9.95,60.73,fedex,11Ground,3.0,1406232964,authorize.net,60.73,6359691772.0,41616.0,1,1406232964,1438868410,1406559283,0.0
269,3570,252,3570,USD,50.78,0.0,9.95,60.73,fedex,11Ground,3.0,1424197831,authorize.net,60.73,6931288538.0,5130.0,1,1424197831,1438868410,1424296016,0.0
270,1162,253,1162,USD,24.4,1.66,9.95,35.3,fedex,11Ground,3.0,1406297274,authorize.net,35.3,3285178019195.542,132578.05607205114,1,1406297274,1438868410,1406562655,0.0
271,1168,254,1168,USD,26.97,4.859279839268475,9.95,36.92,fedex,11Ground,3.0,1406402868,paypal,36.92,9.0,132578.05607205114,1,1406402868,1438868410,1406665694,0.0
272,1173,255,1173,USD,129.0,0.0,0.0,124.0,fedex,11Ground,3.0,1406477942,authorize.net,124.0,3285178019195.542,132578.05607205114,1,1406477942,1438868410,1406643852,0.0
273,1174,256,1174,USD,233.98,0.0,9.95,265.98,fedex,11Ground,3.0,1406478128,authorize.net,265.95,3285178019195.542,132578.05607205114,1,1406478128,1438868410,1406575715,0.0
